"Year","Country","Population","AverageTemperature","MinTemperature","MaxTemperature","Country Name","GDP","Emissions","TotalDeaths","TotalAffected","TotalDamage"
1989,"FRA",58182702,13.9300833333333,13.6831666666667,14.177,"France",1.03e+12,6.714180737,65,0,1600000
1989,"GBR",57076711,9.5875,9.35333333333333,9.82166666666667,"United Kingdom",9.27e+11,10.19193063,215,375,0
1989,"IDN",178233223,26.054,25.808,26.3,"Indonesia",94451427898,0.734806355,486,99038,341
1989,"IND",852270034,24.1623333333333,23.9440833333333,24.3805833333333,"India",2.92e+11,0.679371884,2930,3702419,0
1989,"ITA",56671781,13.3291666666667,13.0855833333333,13.57275,"Italy",9.26e+11,7.215357675,25,30,0
1989,"JPN",123116000,12.91175,12.7275833333333,13.0959166666667,"Japan",3.05e+12,8.329948098,80,0,0
1989,"KOR",42449038,12.9518333333333,12.7440833333333,13.1595833333333,"Korea, Rep.",2.44e+11,5.555998042,140,75207,200100
1989,"MEX",83697891,20.9651666666667,20.7175833333333,21.21275,"Mexico",2.23e+11,4.323620233,247,850,83200
1989,"NGA",92844353,26.3761666666667,26.0633333333333,26.689,"Nigeria",24231168859,0.457129127,339,5041,0
1989,"PAK",104588490,20.65,20.3219166666667,20.9780833333333,"Pakistan",40171019643,0.582822651,305,142400,0
1989,"USA",246819000,8.87308333333333,8.68816666666667,9.058,"United States",5.66e+12,20.07576978,603,29357,14580000
1990,"AUS",17065100,22.35575,22.17,22.5415,"Australia",3.11e+11,15.45288167,84,8000,818400
1990,"BGD",106188642,25.28175,24.9331666666667,25.6303333333333,"Bangladesh",31598341234,0.146281294,1380,2065770,6000
1990,"BRA",149352145,25.2749166666667,25.0576666666667,25.4921666666667,"Brazil",4.62e+11,1.398620609,68,2800,0
1990,"CAN",27791000,-5.02191666666667,-5.29316666666667,-4.75066666666667,"Canada",5.94e+11,15.65907038,8,4000,8500
1990,"CHN",1135185000,7.636,7.4515,7.8205,"China",3.61e+11,2.151570906,1819,48277220,2940685
1990,"ESP",38867322,14.7620833333333,14.5271666666667,14.997,"Spain",5.35e+11,5.624190007,83,6000026,4500000
1990,"FRA",58512808,14.0388333333333,13.8004166666667,14.27725,"France",1.27e+12,6.420670907,73,22,1910000
1990,"GBR",57247586,9.67458333333333,9.44216666666667,9.907,"United Kingdom",1.09e+12,9.710881678,83,0,4791000
1990,"IDN",181436821,26.2378333333333,25.9603333333333,26.5153333333333,"Indonesia",1.06e+11,0.824341653,522,40576,14900
1990,"IND",870133480,24.1781666666667,23.9418333333333,24.4145,"India",3.17e+11,0.7115628,4077,4140283,2962500
1990,"ITA",56719240,13.7169166666667,13.51175,13.9220833333333,"Italy",1.18e+12,7.361704582,77,2986,2105000
1990,"JPN",123537000,13.5905833333333,13.3878333333333,13.7933333333333,"Japan",3.13e+12,8.873292835,67,148366,5713000
1990,"KOR",42869283,13.2295,13.0003333333333,13.4586666666667,"Korea, Rep.",2.79e+11,5.760374252,214,189260,96600
1990,"MEX",85357874,20.9608333333333,20.7505833333333,21.1710833333333,"Mexico",2.63e+11,3.730500739,536,17900,134700
1990,"NGA",95269988,27.3661666666667,26.97375,27.7585833333333,"Nigeria",30757075595,0.411426136,269,0,0
1990,"PAK",107678614,21.3764166666667,21.05375,21.6990833333333,"Pakistan",40010424929,0.636761224,551,996,1000
1990,"USA",249623000,9.52158333333333,9.33541666666667,9.70775,"United States",5.98e+12,19.32275118,430,14739,952700
1991,"AUS",17284000,22.4874166666667,22.338,22.6368333333333,"Australia",3.25e+11,15.12796621,39,408,474560
1991,"BGD",108727432,25.1351666666667,24.9406666666667,25.3296666666667,"Bangladesh",30957483950,0.146609266,142679,20037329,1930000
1991,"BRA",151976577,25.2921666666667,25.1325,25.4518333333333,"Brazil",6.03e+11,1.443186893,633,34860,2000
1991,"CAN",28171682,-4.42666666666667,-4.63533333333333,-4.218,"Canada",6.1e+11,15.14925974,51,171,5e+05
1991,"CHN",1150780000,7.09716666666667,6.94158333333333,7.25275,"China",3.83e+11,2.229439639,5927,218880139,8769810
1991,"DEU",80013896,8.52308333333333,8.3455,8.70066666666667,"Germany",1.86e+12,11.62264617,28,4,5000
1991,"ESP",38966376,14.0071666666667,13.8039166666667,14.2104166666667,"Spain",5.76e+11,5.790484006,17,50,0
1991,"FRA",58559311,13.1395,12.9363333333333,13.3426666666667,"France",1.27e+12,6.67168905,74,2570,772000
1991,"GBR",57424897,8.82833333333333,8.6195,9.03716666666667,"United Kingdom",1.14e+12,9.870809033,61,1773,9e+05
1991,"IDN",184615979,26.0751666666667,25.8885833333333,26.26175,"Indonesia",1.17e+11,0.973538,781,279905,47000
1991,"IND",888054875,24.31175,24.126,24.4975,"India",2.67e+11,0.741158963,3787,8779733,318000
1991,"ITA",56758521,12.8535,12.6704166666667,13.0365833333333,"Italy",1.24e+12,7.468379928,140,7000,0
1991,"JPN",123921000,12.7831666666667,12.6235833333333,12.94275,"Japan",3.58e+12,8.871630055,223,101857,10096500
1991,"KOR",43295704,12.4079166666667,12.223,12.5928333333333,"Korea, Rep.",3.26e+11,6.039462229,308,22326,463600
1991,"MEX",87071512,20.8396666666667,20.65575,21.0235833333333,"Mexico",3.14e+11,3.812485098,283,91899,152000
1991,"NGA",97726323,27.0433333333333,26.75975,27.3269166666667,"Nigeria",27392886873,0.432566935,7827,11233,0
1991,"PAK",110730420,20.9013333333333,20.5631666666667,21.2395,"Pakistan",45451960732,0.6162974,1250,205382,10000
1991,"USA",252981000,9.49366666666667,9.35075,9.63658333333333,"United States",6.17e+12,19.05616319,302,19651,7293000
1992,"AUS",17495000,21.9325833333333,21.7046666666667,22.1605,"Australia",3.25e+11,15.31776851,2,7000120,1878000
1992,"BGD",111221938,25.12225,24.908,25.3365,"Bangladesh",31708874594,0.159575353,510,85500,0
1992,"BRA",154564278,25.2513333333333,25.0220833333333,25.4805833333333,"Brazil",4.01e+11,1.427921974,137,147553,25800
1992,"CAN",28519597,-4.92891666666667,-5.20058333333333,-4.65725,"Canada",5.92e+11,15.46230657,43,0,2120000
1992,"CHN",1164970000,6.85841666666667,6.66016666666667,7.05666666666667,"China",4.27e+11,2.309463675,1946,28930243,1836250
1992,"DEU",80624598,9.50583333333333,9.2505,9.76116666666667,"Germany",2.12e+12,11.06332025,33,1609,80100
1992,"ESP",39157685,13.95525,13.703,14.2075,"Spain",6.29e+11,5.973836221,63,42,0
1992,"FRA",58851217,13.4629166666667,13.2039166666667,13.7219166666667,"France",1.4e+12,6.217259025,174,2625,4e+05
1992,"GBR",57580402,9.025,8.774,9.276,"United Kingdom",1.18e+12,9.660929998,11,0,0
1992,"IDN",187766086,26.1701666666667,25.95775,26.3825833333333,"Indonesia",1.28e+11,1.078874707,2910,402196,105400
1992,"IND",906021106,24.2229166666667,24.0068333333333,24.439,"India",2.84e+11,0.771602203,2086,3072035,308950
1992,"ITA",56797087,13.58175,13.3391666666667,13.8243333333333,"Italy",1.32e+12,7.404168932,14,1200,697300
1992,"JPN",124229000,12.48425,12.263,12.7055,"Japan",3.91e+12,9.046579237,21,40624,160500
1992,"KOR",43747962,12.60375,12.3615,12.846,"Korea, Rep.",3.5e+11,6.498142885,5,711,0
1992,"MEX",88828310,20.6503333333333,20.4154166666667,20.88525,"Mexico",3.64e+11,3.767921409,283,42600,176000
1992,"NGA",100221563,26.6636666666667,26.3335833333333,26.99375,"Nigeria",29300903643,0.465118509,601,0,0
1992,"PAK",113747135,20.7085,20.3665833333333,21.0504166666667,"Pakistan",48635176853,0.639927766,1875,12842230,1000230
1992,"RUS",148689000,-4.90325,-5.147,-4.6595,"Russian Federation",4.6e+11,13.97997354,280,1920,50700
1992,"USA",256514000,9.05633333333333,8.85333333333333,9.25933333333333,"United States",6.54e+12,19.13943728,157,296495,34950000
1993,"AUS",17667000,22.1601666666667,21.9844166666667,22.3359166666667,"Australia",3.12e+11,15.7014518,18,3033100,4600
1993,"BGD",113695139,25.0031666666667,24.7905,25.2158333333333,"Bangladesh",33166519418,0.153104602,754,16625293,0
1993,"BRA",157132682,25.3549166666667,25.1448333333333,25.565,"Brazil",4.38e+11,1.468431889,99,15,0
1993,"CAN",28833410,-4.4015,-4.622,-4.181,"Canada",5.77e+11,15.45362956,33,200,0
1993,"CHN",1178440000,6.91941666666667,6.74675,7.09208333333333,"China",4.45e+11,2.442800659,3050,8835022,7496514
1993,"DEU",81156363,8.6335,8.45366666666667,8.81333333333333,"Germany",2.07e+12,10.81424893,11,1e+05,1010000
1993,"ESP",39361262,13.5006666666667,13.2919166666667,13.7094166666667,"Spain",5.24e+11,5.570288803,40,0,0
1993,"FRA",59106768,13.1501666666667,12.92825,13.3720833333333,"France",1.32e+12,6.089252757,53,1804,1150000
1993,"GBR",57718614,8.66975,8.4575,8.882,"United Kingdom",1.06e+12,9.454695828,4,600,187000
1993,"IDN",190879523,26.1388333333333,25.9705,26.3071666666667,"Indonesia",1.58e+11,1.145229554,372,271121,32301
1993,"IND",924057817,24.4086666666667,24.1934166666667,24.6239166666667,"India",2.76e+11,0.783172984,12016,129339386,7880000
1993,"ITA",56831821,13.4096666666667,13.1953333333333,13.624,"Italy",1.06e+12,7.248012993,34,1120,625000
1993,"JPN",124536000,12.0551666666667,11.8805,12.2298333333333,"Japan",4.45e+12,8.912179795,467,58140,3318000
1993,"KOR",44194628,11.9719166666667,11.7638333333333,12.18,"Korea, Rep.",3.86e+11,7.284858219,293,10318,138093
1993,"MEX",90600453,20.9388333333333,20.74625,21.1314166666667,"Mexico",5.01e+11,3.746878153,157,338320,1767900
1993,"NGA",102761737,27.1033333333333,26.82575,27.3809166666667,"Nigeria",15789003753,0.439240366,170,0,0
1993,"PAK",116749560,21.4448333333333,21.0830833333333,21.8065833333333,"Pakistan",51478304860,0.668166038,931,261627,0
1993,"RUS",148520000,-4.62175,-4.82625,-4.41725,"Russian Federation",4.35e+11,13.05174975,513,15013,34000
1993,"USA",259919000,8.86725,8.70141666666667,9.03308333333333,"United States",6.88e+12,19.34708291,714,453786,18422500
1994,"AUS",17855000,22.03025,21.8171666666667,22.2433333333333,"Australia",3.22e+11,15.57658628,59,4011823,227600
1994,"BGD",116182267,25.2616666666667,25.0328333333333,25.4905,"Bangladesh",33768660883,0.163272688,730,1054229,127500
1994,"BRA",159705123,25.4546666666667,25.2628333333333,25.6465,"Brazil",5.58e+11,1.516257008,170,2029,566000
1994,"CAN",29111906,-4.43366666666667,-4.6805,-4.18683333333333,"Canada",5.78e+11,15.6928759,36,4304,3000
1994,"CHN",1191835000,7.496,7.31141666666667,7.68058333333333,"China",5.64e+11,2.565993892,4636,226378746,23441300
1994,"DEU",81438348,9.847,9.66275,10.03125,"Germany",2.21e+12,10.62839192,13,0,1438700
1994,"ESP",39549108,14.651,14.4391666666667,14.8628333333333,"Spain",5.29e+11,5.901638793,42,16647,0
1994,"FRA",59327192,14.1561666666667,13.9281666666667,14.3841666666667,"France",1.39e+12,5.699231509,13,410,1e+05
1994,"GBR",57865745,9.15075,8.9325,9.369,"United Kingdom",1.14e+12,9.448399895,100,901,236000
1994,"IDN",193945272,26.08425,25.8956666666667,26.2728333333333,"Indonesia",1.77e+11,1.141628552,678,3594278,195921
1994,"IND",942204249,24.2964166666667,24.0645,24.5283333333333,"India",3.23e+11,0.811640203,3514,12496863,194100
1994,"ITA",56843400,14.2848333333333,14.05725,14.5124166666667,"Italy",1.1e+12,7.16667249,99,17707,9300000
1994,"JPN",124961000,13.22975,13.0578333333333,13.4016666666667,"Japan",4.91e+12,9.389452085,274,1919,176400
1994,"KOR",44641540,13.4804166666667,13.24375,13.7170833333333,"Korea, Rep.",4.56e+11,7.706677234,115,519,26011
1994,"MEX",92349147,21.32575,21.11125,21.54025,"Mexico",5.28e+11,3.820068506,36,75760,0
1994,"NGA",105355783,26.8188333333333,26.5378333333333,27.0998333333333,"Nigeria",18086400536,0.334101575,90,580000,66500
1994,"PAK",119769556,21.1630833333333,20.8551666666667,21.471,"Pakistan",51894781282,0.708357907,440,840306,92000
1994,"RUS",148336000,-4.89841666666667,-5.1125,-4.68433333333333,"Russian Federation",3.95e+11,11.44953608,703,804137,358000
1994,"USA",263126000,9.27033333333333,9.1045,9.43616666666667,"United States",7.31e+12,19.36089205,546,74781,31587100
1995,"AUS",18072000,21.9551666666667,21.8014166666667,22.1089166666667,"Australia",3.67e+11,15.59651881,9,931869,228700
1995,"BGD",118706871,25.4158333333333,25.204,25.6276666666667,"Bangladesh",37939748769,0.192205167,2556,17113753,1175300
1995,"BRA",162296612,25.5544166666667,25.3505833333333,25.75825,"Brazil",7.69e+11,1.591823026,388,148848,3000
1995,"CAN",29354000,-4.31433333333333,-4.539,-4.08966666666667,"Canada",6.04e+11,15.93097506,4,12136,262800
1995,"CHN",1204855000,7.21158333333333,7.0535,7.36966666666667,"China",7.35e+11,2.755754966,2886,143224172,7451540
1995,"DEU",81678051,9.0335,8.85841666666667,9.20858333333333,"Germany",2.59e+12,10.57946663,5,30400,756800
1995,"ESP",39724050,15.0721666666667,14.8463333333333,15.298,"Spain",6.13e+11,6.082242269,44,70,824300
1995,"FRA",59541899,13.89975,13.6888333333333,14.1106666666667,"France",1.6e+12,5.864118291,48,5032,763400
1995,"GBR",58019030,9.41958333333333,9.21283333333333,9.62633333333333,"United Kingdom",1.34e+12,9.274846236,31,280,694200
1995,"IDN",196957849,26.2296666666667,26.0706666666667,26.3886666666667,"Indonesia",2.02e+11,1.14207743,278,352740,85400
1995,"IND",960482795,24.42975,24.2411666666667,24.6183333333333,"India",3.55e+11,0.844952257,4201,33864488,313052
1995,"ITA",56844303,13.2340833333333,13.0346666666667,13.4335,"Italy",1.17e+12,7.573033273,49,0,0
1995,"JPN",125439000,12.4754166666667,12.31275,12.6380833333333,"Japan",5.45e+12,9.434444176,5313,561127,100100400
1995,"KOR",45092991,12.32725,12.0901666666667,12.5643333333333,"Korea, Rep.",5.56e+11,8.311071381,667,6312,601000
1995,"MEX",94045579,21.3706666666667,21.1784166666667,21.5629166666667,"Mexico",3.6e+11,3.538889585,375,140525,2590800
1995,"NGA",108011465,27.1651666666667,26.8321666666667,27.4981666666667,"Nigeria",28546958641,0.331828274,46,0,0
1995,"PAK",122829148,21.0739166666667,20.8001666666667,21.3476666666667,"Pakistan",60636022423,0.6878173,1206,1855035,0
1995,"RUS",148375726,-3.13016666666667,-3.33441666666667,-2.92591666666667,"Russian Federation",3.96e+11,10.99555846,2588,153439,108100
1995,"USA",266278000,9.331,9.18283333333333,9.47916666666667,"United States",7.66e+12,19.27654526,920,202145,16890000
1996,"AUS",18311000,22.3253333333333,22.1645,22.4861666666667,"Australia",4e+11,16.50180039,48,636289,935833
1996,"BGD",121269645,25.44025,25.2230833333333,25.6574166666667,"Bangladesh",46438484108,0.198152233,1136,5957110,10000
1996,"BRA",164913306,25.3378333333333,25.1686666666667,25.507,"Brazil",8.5e+11,1.726864217,409,14327,0
1996,"CAN",29671900,-4.94116666666667,-5.16491666666667,-4.71741666666667,"Canada",6.29e+11,16.15737155,10,12200,729700
1996,"CHN",1217550000,6.96266666666667,6.80741666666667,7.11791666666667,"China",8.64e+11,2.844309582,6315,175304799,21432500
1996,"DEU",81914831,7.37441666666667,7.2045,7.54433333333333,"Germany",2.5e+12,10.8602336,39,62,315200
1996,"ESP",39889852,14.15125,13.9423333333333,14.3601666666667,"Spain",6.41e+11,5.848744212,115,4227,604300
1996,"FRA",59753100,13.0139166666667,12.8113333333333,13.2165,"France",1.61e+12,6.280953607,5,1380,6010
1996,"GBR",58166950,8.55116666666667,8.36158333333333,8.74075,"United Kingdom",1.41e+12,9.480231059,5,12201,330000
1996,"IDN",199914831,26.215,26.07675,26.35325,"Indonesia",2.27e+11,1.266992998,845,868532,567830
1996,"IND",978893217,24.4369166666667,24.2518333333333,24.622,"India",3.88e+11,0.901348777,4486,16456095,2272680
1996,"ITA",56860281,13.007,12.7955833333333,13.2184166666667,"Italy",1.31e+12,7.48906561,28,700,32000
1996,"JPN",125757000,12.0828333333333,11.9264166666667,12.23925,"Japan",4.83e+12,9.579507892,51,15949,0
1996,"KOR",45524681,12.165,11.9376666666667,12.3923333333333,"Korea, Rep.",5.98e+11,8.869490025,145,60365,122400
1996,"MEX",95687452,21.1321666666667,20.9194166666667,21.3449166666667,"Mexico",4.11e+11,3.620305649,96,29130,2200010
1996,"NGA",110732904,27.1946666666667,26.9071666666667,27.4821666666667,"Nigeria",34987951375,0.358212759,5913,42586,2000
1996,"PAK",125938339,20.9338333333333,20.6620833333333,21.2055833333333,"Pakistan",63320122807,0.74994837,385,1303651,174900
1996,"RUS",148160042,-4.81033333333333,-5.02083333333333,-4.59983333333333,"Russian Federation",3.92e+11,10.88665067,303,235666,298400
1996,"USA",269394000,8.75433333333333,8.61458333333333,8.89408333333333,"United States",8.1e+12,19.49602474,764,248989,6163600
1997,"AUS",18517000,22.086,21.89725,22.27475,"Australia",4.35e+11,16.51427321,21,400,6700
1997,"BGD",123854640,24.85925,24.63875,25.07975,"Bangladesh",48244309133,0.202365814,802,4717979,229000
1997,"BRA",167545164,25.5594166666667,25.389,25.7298333333333,"Brazil",8.83e+11,1.793828678,93,88776,0
1997,"CAN",29987200,-4.2315,-4.45375,-4.00925,"Canada",6.53e+11,16.51685906,48,30605,130000
1997,"CHN",1230075000,7.36733333333333,7.2035,7.53116666666667,"China",9.62e+11,2.820567891,2661,15841799,6402400
1997,"DEU",82034771,9.04866666666667,8.85625,9.24108333333333,"Germany",2.22e+12,10.5111126,30,5200,360000
1997,"ESP",40057389,15.1059166666667,14.8569166666667,15.3549166666667,"Spain",5.89e+11,6.292802734,72,2227,5000
1997,"FRA",59964851,14.096,13.8591666666667,14.3328333333333,"France",1.45e+12,5.862811599,77,11415,10000
1997,"GBR",58316954,9.64425,9.43225,9.85625,"United Kingdom",1.55e+12,9.042720853,46,1160,248400
1997,"IDN",202826465,26.3719166666667,26.1849166666667,26.5589166666667,"Indonesia",2.16e+11,1.373878882,1793,1103489,8089100
1997,"IND",997405318,24.0473333333333,23.82425,24.2704166666667,"India",4.1e+11,0.92007238,4052,30520296,281000
1997,"ITA",56890372,13.8388333333333,13.6135,14.0641666666667,"Italy",1.24e+12,7.566965198,127,38800,5324900
1997,"JPN",126057000,12.7524166666667,12.579,12.9258333333333,"Japan",4.41e+12,9.525758078,28,67475,1e+05
1997,"KOR",45953580,12.8188333333333,12.5820833333333,13.0555833333333,"Korea, Rep.",5.58e+11,9.35798162,29,135,1650
1997,"MEX",97281739,20.8985833333333,20.7015,21.0956666666667,"Mexico",5e+11,3.801014279,578,821763,451800
1997,"NGA",113522705,27.1449166666667,26.8145833333333,27.47525,"Nigeria",35822342618,0.372860927,280,0,0
1997,"PAK",129086987,20.73875,20.36775,21.10975,"Pakistan",62433300338,0.73370119,669,863484,0
1997,"RUS",147915307,-4.2965,-4.54241666666667,-4.05058333333333,"Russian Federation",4.05e+11,10.31678925,287,5302,174100
1997,"USA",272657000,9.17291666666667,9.00541666666667,9.34041666666667,"United States",8.61e+12,19.69036318,345,204390,9589500
1998,"AUS",18711000,22.6648333333333,22.4940833333333,22.8355833333333,"Australia",3.99e+11,16.93569585,20,15175,384000
1998,"BGD",126447965,25.5241666666667,25.3376666666667,25.7106666666667,"Bangladesh",49984559471,0.190182468,1670,15449304,4300000
1998,"BRA",170170640,25.95875,25.782,26.1355,"Brazil",8.64e+11,1.835152374,132,10274420,159000
1998,"CAN",30247900,-2.55391666666667,-2.78383333333333,-2.324,"Canada",6.32e+11,16.7460786,293,13450,1500000
1998,"CHN",1241935000,8.05183333333333,7.91541666666667,8.18825,"China",1.03e+12,2.67674598,5388,254901904,33282065
1998,"DEU",82047195,9.17175,9.01541666666667,9.32808333333333,"Germany",2.24e+12,10.42527316,105,45,150000
1998,"ESP",40223509,14.552,14.3488333333333,14.7551666666667,"Spain",6.17e+11,6.5022035,30,46675,163108
1998,"FRA",60186288,13.7206666666667,13.5281666666667,13.9131666666667,"France",1.5e+12,6.271267469,51,713,150000
1998,"GBR",58487141,9.46275,9.26191666666667,9.66358333333333,"United Kingdom",1.64e+12,9.094403914,40,253300,1865400
1998,"IDN",205715544,26.75475,26.5986666666667,26.9108333333333,"Indonesia",95445547873,1.041245921,1644,173228,1500400
1998,"IND",1015974042,24.7554166666667,24.59075,24.9200833333333,"India",4.16e+11,0.921501664,10686,34529570,1007600
1998,"ITA",56906744,13.6623333333333,13.4308333333333,13.8938333333333,"Italy",1.27e+12,7.734648761,221,4747,28700
1998,"JPN",126400000,13.24475,13.092,13.3975,"Japan",4.03e+12,9.160044153,57,74027,3335500
1998,"KOR",46286503,13.64925,13.4446666666667,13.8538333333333,"Korea, Rep.",3.74e+11,7.882070871,530,125745,1508754
1998,"MEX",98821456,21.53175,21.3535,21.71,"Mexico",5.27e+11,3.937272843,881,46383,611700
1998,"NGA",116385750,27.6119166666667,27.28175,27.9420833333333,"Nigeria",32004613750,0.325375821,1446,107411,0
1998,"PAK",132253264,21.66275,21.3119166666667,22.0135833333333,"Pakistan",62191955814,0.73845596,1392,213850,0
1998,"RUS",147670692,-5.28108333333333,-5.47566666666667,-5.0865,"Russian Federation",2.71e+11,10.12729917,176,291264,446500
1998,"USA",275854000,10.1411666666667,10.01325,10.2690833333333,"United States",9.09e+12,19.5792362,366,235764,15671550
1999,"AUS",18926000,22.0645,21.8875,22.2415,"Australia",3.88e+11,17.19029769,20,12748,2196300
1999,"BGD",129029691,25.7148333333333,25.5108333333333,25.9188333333333,"Bangladesh",51270569884,0.19558517,767,612980,0
1999,"BRA",172759243,25.2865833333333,25.1413333333333,25.4318333333333,"Brazil",5.99e+11,1.853290732,142,279,0
1999,"CAN",30499200,-3.18633333333333,-3.40458333333333,-2.96808333333333,"Canada",6.76e+11,16.89846016,19,5870,100
1999,"CHN",1252735000,7.84025,7.68925,7.99125,"China",1.09e+12,2.648649247,2828,131416048,10128112
1999,"DEU",82100243,9.62075,9.46083333333333,9.78066666666667,"Germany",2.2e+12,10.01775877,30,1e+05,2186230
1999,"ESP",40386875,14.3665,14.172,14.561,"Spain",6.33e+11,6.991264687,35,44,3344004
1999,"FRA",60496718,13.9049166666667,13.71425,14.0955833333333,"France",1.49e+12,6.098157837,218,3504439,12510790
1999,"GBR",58682466,9.66333333333333,9.43491666666667,9.89175,"United Kingdom",1.67e+12,9.047636069,42,775,133680
1999,"IDN",208612556,26.1335,25.9755,26.2915,"Indonesia",1.4e+11,1.159992484,1045,37600,8700
1999,"IND",1034539214,24.6598333333333,24.48875,24.8309166666667,"India",4.53e+11,0.962521771,12799,42053583,2994400
1999,"ITA",56916317,13.763,13.5655,13.9605,"Italy",1.25e+12,7.765755082,63,10,5510
1999,"JPN",126631000,13.0800833333333,12.9204166666667,13.23975,"Japan",4.56e+12,9.448842945,101,372083,5107000
1999,"KOR",46616677,13.0334166666667,12.8413333333333,13.2255,"Korea, Rep.",4.85e+11,8.577710247,145,30797,336000
1999,"MEX",100300579,21.1285,20.89975,21.35725,"Mexico",6e+11,3.904180812,979,827463,942900
1999,"NGA",119327073,27.3291666666667,26.975,27.6833333333333,"Nigeria",35870792988,0.337607058,1064,121121,0
1999,"PAK",135405584,21.863,21.5521666666667,22.1738333333333,"Pakistan",62973855719,0.741358828,816,2737880,257936
1999,"RUS",147214392,-4.82975,-5.03358333333333,-4.62591666666667,"Russian Federation",1.96e+11,10.40068271,357,738677,114236
1999,"USA",279040000,9.567,9.4215,9.7125,"United States",9.66e+12,19.72716951,844,3060331,14792800
2000,"AUS",19153000,21.7096666666667,21.5336666666667,21.8856666666667,"Australia",4.15e+11,17.20060983,182,2159,535000
2000,"BGD",131581243,25.1501666666667,24.9569166666667,25.3434166666667,"Bangladesh",53369787319,0.211802225,680,2853456,5e+05
2000,"BRA",175287587,25.1965,25.0314166666667,25.3615833333333,"Brazil",6.55e+11,1.871118313,262,230291,75000
2000,"CAN",30769700,-4.02591666666667,-4.25058333333333,-3.80125,"Canada",7.42e+11,17.36711469,17,2840,13000
2000,"CHN",1262645000,7.23808333333333,7.0625,7.41366666666667,"China",1.21e+12,2.696862433,2594,25402607,1491185
2000,"DEU",82211508,10.0204166666667,9.825,10.2158333333333,"Germany",1.95e+12,10.09563988,31,121,0
2000,"ESP",40567864,14.46875,14.2185,14.719,"Spain",5.95e+11,7.257824346,87,1334,75000
2000,"FRA",60912500,13.9673333333333,13.7395,14.1951666666667,"France",1.36e+12,5.946665463,125,2531,0
2000,"GBR",58892514,9.37966666666667,9.17033333333333,9.589,"United Kingdom",1.65e+12,9.199549233,16,21544,7418150
2000,"IDN",211540429,26.19025,26.0065833333333,26.3739166666667,"Indonesia",1.65e+11,1.245241613,1248,804629,240600
2000,"IND",1053050912,24.498,24.29775,24.69825,"India",4.62e+11,0.979870442,3457,100429097,1495500
2000,"ITA",56942108,14.1255,13.8869166666667,14.3640833333333,"Italy",1.14e+12,7.912673166,59,46022,8050000
2000,"JPN",126843000,12.8338333333333,12.64725,13.0204166666667,"Japan",4.89e+12,9.622351624,46,590998,9990000
2000,"KOR",47008111,12.5753333333333,12.3578333333333,12.7928333333333,"Korea, Rep.",5.62e+11,9.52093176,90,44283,132300
2000,"MEX",101719673,21.2320833333333,21.00125,21.4629166666667,"Mexico",7.08e+11,3.916478182,324,73499,1000
2000,"NGA",122352009,27.0335,26.6556666666667,27.4113333333333,"Nigeria",46386011231,0.621626466,1690,8441,6705
2000,"PAK",138523285,21.8225,21.5165,22.1285,"Pakistan",73952374970,0.768458119,349,453,0
2000,"RUS",146596557,-4.54566666666667,-4.76408333333333,-4.32725,"Russian Federation",2.6e+11,10.62712053,493,99796,44865
2000,"USA",282162411,9.64975,9.4875,9.812,"United States",1.03e+13,20.17875051,299,90890,5801600
2001,"AUS",19413000,21.79275,21.6313333333333,21.9541666666667,"Australia",3.78e+11,16.73336743,6,8608,321600
2001,"BGD",134107160,25.337,25.0704166666667,25.6035833333333,"Bangladesh",53991289844,0.242020016,703,730990,0
2001,"BRA",177750670,25.5044166666667,25.3345,25.6743333333333,"Brazil",5.59e+11,1.898353874,127,1014958,50000
2001,"CAN",31081900,-3.10008333333333,-3.33725,-2.86291666666667,"Canada",7.36e+11,16.98502952,12,1629,0
2001,"CHN",1271850000,7.59641666666667,7.42216666666667,7.77066666666667,"China",1.34e+12,2.742120813,2315,40371593,4449000
2001,"DEU",82349925,9.09041666666667,8.90566666666667,9.27516666666667,"Germany",1.95e+12,10.3662867,6,130,3e+05
2001,"ESP",40850412,14.6160833333333,14.4035,14.8286666666667,"Spain",6.26e+11,7.290748328,106,776,72000
2001,"FRA",61357430,13.6965,13.4783333333333,13.9146666666667,"France",1.38e+12,6.153060599,48,34984,132350
2001,"GBR",59119673,9.14008333333333,8.91633333333333,9.36383333333333,"United Kingdom",1.62e+12,9.233174987,24,340,0
2001,"IDN",214506502,26.32975,26.1413333333333,26.5181666666667,"Indonesia",1.6e+11,1.374818345,1221,122287,20000
2001,"IND",1071477855,24.5819166666667,24.3793333333333,24.7845,"India",4.79e+11,0.97169808,21485,27020326,2984924
2001,"ITA",56974100,13.95425,13.73525,14.17325,"Italy",1.16e+12,7.904432663,139,7,278100
2001,"JPN",127149000,12.45,12.2741666666667,12.6258333333333,"Japan",4.3e+12,9.464308709,118,21380,1800000
2001,"KOR",47370164,12.8425833333333,12.6503333333333,13.0348333333333,"Korea, Rep.",5.33e+11,9.503744234,81,310300,366000
2001,"MEX",103067068,21.133,20.8855,21.3805,"Mexico",7.57e+11,4.006881616,45,6400,401000
2001,"NGA",125463434,27.0946666666667,26.6961666666667,27.4931666666667,"Nigeria",44137994252,0.683342208,1522,92854,3000
2001,"PAK",141601437,21.9304166666667,21.5751666666667,22.2856666666667,"Pakistan",72309738921,0.764701583,306,1320211,246500
