Year,Country,Population,AverageTemperature,Country.Name,GDP,Emissions,TotalDeaths,TotalAffected,TotalDamage,MeanTemperature,anamoly
1989,JPN,123116000,12.91175,Japan,3050000000000,8.329948098,80,0,0,12.4686210691824,-0.443128930817608
1989,KOR,42449038,12.9518333333333,"Korea, Rep.",244000000000,5.555998042,140,75207,200100,12.4023286163522,-0.549504716981099
1989,MEX,83697891,20.9651666666667,Mexico,223000000000,4.323620233,247,850,83200,20.9283667695473,-0.03679989711938
1989,NGA,92844353,26.3761666666667,Nigeria,24231168859,0.457129127,339,5041,0,27.0908977987421,0.714731132075446
1989,PAK,104588490,20.65,Pakistan,40171019643,0.582822651,305,142400,0,21.0765581761006,0.426558176100627
1989,USA,246819000,8.87308333333333,United States,5660000000000,20.07576978,603,29357,14580000,9.175704218107,0.302620884773665
1990,AUS,17065100,22.35575,Australia,311000000000,15.45288167,84,8000,818400,22.0145471698113,-0.341202830188681
1990,BGD,106188642,25.28175,Bangladesh,31598341234,0.146281294,1380,2065770,6000,25.3278983739837,0.046148373983741
1990,BRA,149352145,25.2749166666667,Brazil,462000000000,1.398620609,68,2800,0,25.2288349056604,-0.046081761006324
1990,CAN,27791000,-5.02191666666667,Canada,594000000000,15.65907038,8,4000,8500,-4.37132716049383,0.650589506172843
1990,CHN,1135185000,7.636,China,361000000000,2.151570906,1819,48277220,2940685,7.13916981132075,-0.496830188679246
1990,ESP,38867322,14.7620833333333,Spain,535000000000,5.624190007,83,6000026,4500000,14.113213836478,-0.648869496855308
1990,FRA,58512808,14.0388333333333,France,1270000000000,6.420670907,73,22,1910000,13.3241273584906,-0.71470597484273
1990,GBR,57247586,9.67458333333333,United Kingdom,1090000000000,9.710881678,83,0,4791000,8.96133173076923,-0.7132516025641
1990,IDN,181436821,26.2378333333333,Indonesia,106000000000,0.824341653,522,40576,14900,26.1597699275362,-0.078063405797071
1990,IND,870133480,24.1781666666667,India,317000000000,0.7115628,4077,4140283,2962500,24.3524496855346,0.174283018867889
1990,ITA,56719240,13.7169166666667,Italy,1180000000000,7.361704582,77,2986,2105000,13.2578726415094,-0.459044025157272
1990,JPN,123537000,13.5905833333333,Japan,3130000000000,8.873292835,67,148366,5713000,12.4686210691824,-1.12196226415091
1990,KOR,42869283,13.2295,"Korea, Rep.",279000000000,5.760374252,214,189260,96600,12.4023286163522,-0.8271713836478
1990,MEX,85357874,20.9608333333333,Mexico,263000000000,3.730500739,536,17900,134700,20.9283667695473,-0.032466563785981
1990,NGA,95269988,27.3661666666667,Nigeria,30757075595,0.411426136,269,0,0,27.0908977987421,-0.275268867924556
1990,PAK,107678614,21.3764166666667,Pakistan,40010424929,0.636761224,551,996,1000,21.0765581761006,-0.299858490566073
1990,USA,249623000,9.52158333333333,United States,5980000000000,19.32275118,430,14739,952700,9.175704218107,-0.345879115226335
1991,AUS,17284000,22.4874166666667,Australia,325000000000,15.12796621,39,408,474560,22.0145471698113,-0.472869496855381
1991,BGD,108727432,25.1351666666667,Bangladesh,30957483950,0.146609266,142679,20037329,1930000,25.3278983739837,0.192731707317041
1991,BRA,151976577,25.2921666666667,Brazil,603000000000,1.443186893,633,34860,2000,25.2288349056604,-0.063331761006321
1991,CAN,28171682,-4.42666666666667,Canada,610000000000,15.14925974,51,171,500000,-4.37132716049383,0.055339506172843
1991,CHN,1150780000,7.09716666666667,China,383000000000,2.229439639,5927,218880139,8769810,7.13916981132075,0.042003144654085
1991,DEU,80013896,8.52308333333333,Germany,1860000000000,11.62264617,28,4,5000,9.22469696969697,0.701613636363641
1991,ESP,38966376,14.0071666666667,Spain,576000000000,5.790484006,17,50,0,14.113213836478,0.106047169811291
1991,FRA,58559311,13.1395,France,1270000000000,6.67168905,74,2570,772000,13.3241273584906,0.184627358490571
1991,GBR,57424897,8.82833333333333,United Kingdom,1140000000000,9.870809033,61,1773,900000,8.96133173076923,0.132998397435902
1991,IDN,184615979,26.0751666666667,Indonesia,117000000000,0.973538,781,279905,47000,26.1597699275362,0.084603260869528
1991,IND,888054875,24.31175,India,267000000000,0.741158963,3787,8779733,318000,24.3524496855346,0.040699685534591
1991,ITA,56758521,12.8535,Italy,1240000000000,7.468379928,140,7000,0,13.2578726415094,0.404372641509427
1991,JPN,123921000,12.7831666666667,Japan,3580000000000,8.871630055,223,101857,10096500,12.4686210691824,-0.314545597484308
1991,KOR,43295704,12.4079166666667,"Korea, Rep.",326000000000,6.039462229,308,22326,463600,12.4023286163522,-0.0055880503145
1991,MEX,87071512,20.8396666666667,Mexico,314000000000,3.812485098,283,91899,152000,20.9283667695473,0.088700102880619
1991,NGA,97726323,27.0433333333333,Nigeria,27392886873,0.432566935,7827,11233,0,27.0908977987421,0.047564465408843
1991,PAK,110730420,20.9013333333333,Pakistan,45451960732,0.6162974,1250,205382,10000,21.0765581761006,0.175224842767324
1991,USA,252981000,9.49366666666667,United States,6170000000000,19.05616319,302,19651,7293000,9.175704218107,-0.317962448559674
1992,AUS,17495000,21.9325833333333,Australia,325000000000,15.31776851,2,7000120,1878000,22.0145471698113,0.081963836478018
1992,BGD,111221938,25.12225,Bangladesh,31708874594,0.159575353,510,85500,0,25.3278983739837,0.205648373983738
1992,BRA,154564278,25.2513333333333,Brazil,401000000000,1.427921974,137,147553,25800,25.2288349056604,-0.022498427672922
1992,CAN,28519597,-4.92891666666667,Canada,592000000000,15.46230657,43,0,2120000,-4.37132716049383,0.557589506172843
1992,CHN,1164970000,6.85841666666667,China,427000000000,2.309463675,1946,28930243,1836250,7.13916981132075,0.280753144654084
1992,DEU,80624598,9.50583333333333,Germany,2120000000000,11.06332025,33,1609,80100,9.22469696969697,-0.281136363636358
1992,ESP,39157685,13.95525,Spain,629000000000,5.973836221,63,42,0,14.113213836478,0.157963836477991
1992,FRA,58851217,13.4629166666667,France,1400000000000,6.217259025,174,2625,400000,13.3241273584906,-0.138789308176129
1992,GBR,57580402,9.025,United Kingdom,1180000000000,9.660929998,11,0,0,8.96133173076923,-0.063668269230769
1992,IDN,187766086,26.1701666666667,Indonesia,128000000000,1.078874707,2910,402196,105400,26.1597699275362,-0.010396739130471
1992,IND,906021106,24.2229166666667,India,284000000000,0.771602203,2086,3072035,308950,24.3524496855346,0.129533018867892
1992,ITA,56797087,13.58175,Italy,1320000000000,7.404168932,14,1200,697300,13.2578726415094,-0.323877358490572
1992,JPN,124229000,12.48425,Japan,3910000000000,9.046579237,21,40624,160500,12.4686210691824,-0.015628930817607
1992,KOR,43747962,12.60375,"Korea, Rep.",350000000000,6.498142885,5,711,0,12.4023286163522,-0.2014213836478
1992,MEX,88828310,20.6503333333333,Mexico,364000000000,3.767921409,283,42600,176000,20.9283667695473,0.27803343621402
1992,NGA,100221563,26.6636666666667,Nigeria,29300903643,0.465118509,601,0,0,27.0908977987421,0.427231132075445
1992,PAK,113747135,20.7085,Pakistan,48635176853,0.639927766,1875,12842230,1000230,21.0765581761006,0.368058176100625
1992,RUS,148689000,-4.90325,Russian Federation,460000000000,13.97997354,280,1920,50700,-4.24909126984127,0.654158730158731
1992,USA,256514000,9.05633333333333,United States,6540000000000,19.13943728,157,296495,34950000,9.175704218107,0.119370884773666
1993,AUS,17667000,22.1601666666667,Australia,312000000000,15.7014518,18,3033100,4600,22.0145471698113,-0.145619496855382
1993,BGD,113695139,25.0031666666667,Bangladesh,33166519418,0.153104602,754,16625293,0,25.3278983739837,0.324731707317039
1993,BRA,157132682,25.3549166666667,Brazil,438000000000,1.468431889,99,15,0,25.2288349056604,-0.126081761006322
1993,CAN,28833410,-4.4015,Canada,577000000000,15.45362956,33,200,0,-4.37132716049383,0.030172839506173
1993,CHN,1178440000,6.91941666666667,China,445000000000,2.442800659,3050,8835022,7496514,7.13916981132075,0.219753144654084
1993,DEU,81156363,8.6335,Germany,2070000000000,10.81424893,11,100000,1010000,9.22469696969697,0.591196969696972
1993,ESP,39361262,13.5006666666667,Spain,524000000000,5.570288803,40,0,0,14.113213836478,0.612547169811291
1993,FRA,59106768,13.1501666666667,France,1320000000000,6.089252757,53,1804,1150000,13.3241273584906,0.173960691823872
1993,GBR,57718614,8.66975,United Kingdom,1060000000000,9.454695828,4,600,187000,8.96133173076923,0.291581730769231
1993,IDN,190879523,26.1388333333333,Indonesia,158000000000,1.145229554,372,271121,32301,26.1597699275362,0.020936594202929
1993,IND,924057817,24.4086666666667,India,276000000000,0.783172984,12016,129339386,7880000,24.3524496855346,-0.05621698113211
1993,ITA,56831821,13.4096666666667,Italy,1060000000000,7.248012993,34,1120,625000,13.2578726415094,-0.151794025157272
1993,JPN,124536000,12.0551666666667,Japan,4450000000000,8.912179795,467,58140,3318000,12.4686210691824,0.413454402515692
1993,KOR,44194628,11.9719166666667,"Korea, Rep.",386000000000,7.284858219,293,10318,138093,12.4023286163522,0.430411949685499
1993,MEX,90600453,20.9388333333333,Mexico,501000000000,3.746878153,157,338320,1767900,20.9283667695473,-0.010466563785979
1993,NGA,102761737,27.1033333333333,Nigeria,15789003753,0.439240366,170,0,0,27.0908977987421,-0.012435534591155
1993,PAK,116749560,21.4448333333333,Pakistan,51478304860,0.668166038,931,261627,0,21.0765581761006,-0.368275157232674
1993,RUS,148520000,-4.62175,Russian Federation,435000000000,13.05174975,513,15013,34000,-4.24909126984127,0.37265873015873
1993,USA,259919000,8.86725,United States,6880000000000,19.34708291,714,453786,18422500,9.175704218107,0.308454218106995
1994,AUS,17855000,22.03025,Australia,322000000000,15.57658628,59,4011823,227600,22.0145471698113,-0.01570283018868
1994,BGD,116182267,25.2616666666667,Bangladesh,33768660883,0.163272688,730,1054229,127500,25.3278983739837,0.066231707317041
1994,BRA,159705123,25.4546666666667,Brazil,558000000000,1.516257008,170,2029,566000,25.2288349056604,-0.225831761006322
1994,CAN,29111906,-4.43366666666667,Canada,578000000000,15.6928759,36,4304,3000,-4.37132716049383,0.062339506172843
1994,CHN,1191835000,7.496,China,564000000000,2.565993892,4636,226378746,23441300,7.13916981132075,-0.356830188679246
1994,DEU,81438348,9.847,Germany,2210000000000,10.62839192,13,0,1438700,9.22469696969697,-0.622303030303028
1994,ESP,39549108,14.651,Spain,529000000000,5.901638793,42,16647,0,14.113213836478,-0.537786163522009
1994,FRA,59327192,14.1561666666667,France,1390000000000,5.699231509,13,410,100000,13.3241273584906,-0.832039308176128
1994,GBR,57865745,9.15075,United Kingdom,1140000000000,9.448399895,100,901,236000,8.96133173076923,-0.189418269230769
1994,IDN,193945272,26.08425,Indonesia,177000000000,1.141628552,678,3594278,195921,26.1597699275362,0.075519927536227
1994,IND,942204249,24.2964166666667,India,323000000000,0.811640203,3514,12496863,194100,24.3524496855346,0.05603301886789
1994,ITA,56843400,14.2848333333333,Italy,1100000000000,7.16667249,99,17707,9300000,13.2578726415094,-1.02696069182387
1994,JPN,124961000,13.22975,Japan,4910000000000,9.389452085,274,1919,176400,12.4686210691824,-0.761128930817607
1994,KOR,44641540,13.4804166666667,"Korea, Rep.",456000000000,7.706677234,115,519,26011,12.4023286163522,-1.0780880503145
1994,MEX,92349147,21.32575,Mexico,528000000000,3.820068506,36,75760,0,20.9283667695473,-0.397383230452679
1994,NGA,105355783,26.8188333333333,Nigeria,18086400536,0.334101575,90,580000,66500,27.0908977987421,0.272064465408846
1994,PAK,119769556,21.1630833333333,Pakistan,51894781282,0.708357907,440,840306,92000,21.0765581761006,-0.086525157232675
1994,RUS,148336000,-4.89841666666667,Russian Federation,395000000000,11.44953608,703,804137,358000,-4.24909126984127,0.649325396825401
1994,USA,263126000,9.27033333333333,United States,7310000000000,19.36089205,546,74781,31587100,9.175704218107,-0.094629115226335
1995,AUS,18072000,21.9551666666667,Australia,367000000000,15.59651881,9,931869,228700,22.0145471698113,0.05938050314462
1995,BGD,118706871,25.4158333333333,Bangladesh,37939748769,0.192205167,2556,17113753,1175300,25.3278983739837,-0.08793495934956
1995,BRA,162296612,25.5544166666667,Brazil,769000000000,1.591823026,388,148848,3000,25.2288349056604,-0.325581761006323
1995,CAN,29354000,-4.31433333333333,Canada,604000000000,15.93097506,4,12136,262800,-4.37132716049383,-0.056993827160497
1995,CHN,1204855000,7.21158333333333,China,735000000000,2.755754966,2886,143224172,7451540,7.13916981132075,-0.072413522012575
1995,DEU,81678051,9.0335,Germany,2590000000000,10.57946663,5,30400,756800,9.22469696969697,0.191196969696971
1995,ESP,39724050,15.0721666666667,Spain,613000000000,6.082242269,44,70,824300,14.113213836478,-0.958952830188709
1995,FRA,59541899,13.89975,France,1600000000000,5.864118291,48,5032,763400,13.3241273584906,-0.575622641509428
1995,GBR,58019030,9.41958333333333,United Kingdom,1340000000000,9.274846236,31,280,694200,8.96133173076923,-0.458251602564099
1995,IDN,196957849,26.2296666666667,Indonesia,202000000000,1.14207743,278,352740,85400,26.1597699275362,-0.069896739130471
1995,IND,960482795,24.42975,India,355000000000,0.844952257,4201,33864488,313052,24.3524496855346,-0.077300314465408
1995,ITA,56844303,13.2340833333333,Italy,1170000000000,7.573033273,49,0,0,13.2578726415094,0.023789308176127
1995,JPN,125439000,12.4754166666667,Japan,5450000000000,9.434444176,5313,561127,100100400,12.4686210691824,-0.006795597484308
1995,KOR,45092991,12.32725,"Korea, Rep.",556000000000,8.311071381,667,6312,601000,12.4023286163522,0.075078616352201
1995,MEX,94045579,21.3706666666667,Mexico,360000000000,3.538889585,375,140525,2590800,20.9283667695473,-0.44229989711938
1995,NGA,108011465,27.1651666666667,Nigeria,28546958641,0.331828274,46,0,0,27.0908977987421,-0.074268867924555
1995,PAK,122829148,21.0739166666667,Pakistan,60636022423,0.6878173,1206,1855035,0,21.0765581761006,0.002641509433925
1995,RUS,148375726,-3.13016666666667,Russian Federation,396000000000,10.99555846,2588,153439,108100,-4.24909126984127,-1.1189246031746
1995,USA,266278000,9.331,United States,7660000000000,19.27654526,920,202145,16890000,9.175704218107,-0.155295781893004
1996,AUS,18311000,22.3253333333333,Australia,400000000000,16.50180039,48,636289,935833,22.0145471698113,-0.310786163521982
1996,BGD,121269645,25.44025,Bangladesh,46438484108,0.198152233,1136,5957110,10000,25.3278983739837,-0.11235162601626
1996,BRA,164913306,25.3378333333333,Brazil,850000000000,1.726864217,409,14327,0,25.2288349056604,-0.108998427672923
1996,CAN,29671900,-4.94116666666667,Canada,629000000000,16.15737155,10,12200,729700,-4.37132716049383,0.569839506172843
1996,CHN,1217550000,6.96266666666667,China,864000000000,2.844309582,6315,175304799,21432500,7.13916981132075,0.176503144654085
1996,DEU,81914831,7.37441666666667,Germany,2500000000000,10.8602336,39,62,315200,9.22469696969697,1.8502803030303
1996,ESP,39889852,14.15125,Spain,641000000000,5.848744212,115,4227,604300,14.113213836478,-0.038036163522008
1996,FRA,59753100,13.0139166666667,France,1610000000000,6.280953607,5,1380,6010,13.3241273584906,0.310210691823871
1996,GBR,58166950,8.55116666666667,United Kingdom,1410000000000,9.480231059,5,12201,330000,8.96133173076923,0.410165064102561
1996,IDN,199914831,26.215,Indonesia,227000000000,1.266992998,845,868532,567830,26.1597699275362,-0.055230072463772
1996,IND,978893217,24.4369166666667,India,388000000000,0.901348777,4486,16456095,2272680,24.3524496855346,-0.08446698113211
1996,ITA,56860281,13.007,Italy,1310000000000,7.48906561,28,700,32000,13.2578726415094,0.250872641509428
1996,JPN,125757000,12.0828333333333,Japan,4830000000000,9.579507892,51,15949,0,12.4686210691824,0.385787735849092
1996,KOR,45524681,12.165,"Korea, Rep.",598000000000,8.869490025,145,60365,122400,12.4023286163522,0.237328616352201
1996,MEX,95687452,21.1321666666667,Mexico,411000000000,3.620305649,96,29130,2200010,20.9283667695473,-0.203799897119378
1996,NGA,110732904,27.1946666666667,Nigeria,34987951375,0.358212759,5913,42586,2000,27.0908977987421,-0.103768867924554
1996,PAK,125938339,20.9338333333333,Pakistan,63320122807,0.74994837,385,1303651,174900,21.0765581761006,0.142724842767326
1996,RUS,148160042,-4.81033333333333,Russian Federation,392000000000,10.88665067,303,235666,298400,-4.24909126984127,0.561242063492061
1996,USA,269394000,8.75433333333333,United States,8100000000000,19.49602474,764,248989,6163600,9.175704218107,0.421370884773665
1997,AUS,18517000,22.086,Australia,435000000000,16.51427321,21,400,6700,22.0145471698113,-0.071452830188679
1997,BGD,123854640,24.85925,Bangladesh,48244309133,0.202365814,802,4717979,229000,25.3278983739837,0.46864837398374
1997,BRA,167545164,25.5594166666667,Brazil,883000000000,1.793828678,93,88776,0,25.2288349056604,-0.330581761006322
1997,CAN,29987200,-4.2315,Canada,653000000000,16.51685906,48,30605,130000,-4.37132716049383,-0.139827160493827
1997,CHN,1230075000,7.36733333333333,China,962000000000,2.820567891,2661,15841799,6402400,7.13916981132075,-0.228163522012576
1997,DEU,82034771,9.04866666666667,Germany,2220000000000,10.5111126,30,5200,360000,9.22469696969697,0.176030303030302
1997,ESP,40057389,15.1059166666667,Spain,589000000000,6.292802734,72,2227,5000,14.113213836478,-0.992702830188708
1997,FRA,59964851,14.096,France,1450000000000,5.862811599,77,11415,10000,13.3241273584906,-0.771872641509429
1997,GBR,58316954,9.64425,United Kingdom,1550000000000,9.042720853,46,1160,248400,8.96133173076923,-0.682918269230768
1997,IDN,202826465,26.3719166666667,Indonesia,216000000000,1.373878882,1793,1103489,8089100,26.1597699275362,-0.212146739130471
1997,IND,997405318,24.0473333333333,India,410000000000,0.92007238,4052,30520296,281000,24.3524496855346,0.305116352201292
1997,ITA,56890372,13.8388333333333,Italy,1240000000000,7.566965198,127,38800,5324900,13.2578726415094,-0.580960691823872
1997,JPN,126057000,12.7524166666667,Japan,4410000000000,9.525758078,28,67475,100000,12.4686210691824,-0.283795597484309
1997,KOR,45953580,12.8188333333333,"Korea, Rep.",558000000000,9.35798162,29,135,1650,12.4023286163522,-0.4165047169811
1997,MEX,97281739,20.8985833333333,Mexico,500000000000,3.801014279,578,821763,451800,20.9283667695473,0.029783436214022
1997,NGA,113522705,27.1449166666667,Nigeria,35822342618,0.372860927,280,0,0,27.0908977987421,-0.054018867924555
1997,PAK,129086987,20.73875,Pakistan,62433300338,0.73370119,669,863484,0,21.0765581761006,0.337808176100626
1997,RUS,147915307,-4.2965,Russian Federation,405000000000,10.31678925,287,5302,174100,-4.24909126984127,0.047408730158731
1997,USA,272657000,9.17291666666667,United States,8610000000000,19.69036318,345,204390,9589500,9.175704218107,0.002787551440326
1998,AUS,18711000,22.6648333333333,Australia,399000000000,16.93569585,20,15175,384000,22.0145471698113,-0.650286163521979
1998,BGD,126447965,25.5241666666667,Bangladesh,49984559471,0.190182468,1670,15449304,4300000,25.3278983739837,-0.196268292682962
1998,BRA,170170640,25.95875,Brazil,864000000000,1.835152374,132,10274420,159000,25.2288349056604,-0.729915094339621
1998,CAN,30247900,-2.55391666666667,Canada,632000000000,16.7460786,293,13450,1500000,-4.37132716049383,-1.81741049382716
1998,CHN,1241935000,8.05183333333333,China,1030000000000,2.67674598,5388,254901904,33282065,7.13916981132075,-0.912663522012575
1998,DEU,82047195,9.17175,Germany,2240000000000,10.42527316,105,45,150000,9.22469696969697,0.052946969696972
1998,ESP,40223509,14.552,Spain,617000000000,6.5022035,30,46675,163108,14.113213836478,-0.438786163522009
1998,FRA,60186288,13.7206666666667,France,1500000000000,6.271267469,51,713,150000,13.3241273584906,-0.396539308176129
1998,GBR,58487141,9.46275,United Kingdom,1640000000000,9.094403914,40,253300,1865400,8.96133173076923,-0.501418269230768
1998,IDN,205715544,26.75475,Indonesia,95445547873,1.041245921,1644,173228,1500400,26.1597699275362,-0.594980072463773
1998,IND,1015974042,24.7554166666667,India,416000000000,0.921501664,10686,34529570,1007600,24.3524496855346,-0.40296698113211
1998,ITA,56906744,13.6623333333333,Italy,1270000000000,7.734648761,221,4747,28700,13.2578726415094,-0.404460691823873
1998,JPN,126400000,13.24475,Japan,4030000000000,9.160044153,57,74027,3335500,12.4686210691824,-0.776128930817608
1998,KOR,46286503,13.64925,"Korea, Rep.",374000000000,7.882070871,530,125745,1508754,12.4023286163522,-1.2469213836478
1998,MEX,98821456,21.53175,Mexico,527000000000,3.937272843,881,46383,611700,20.9283667695473,-0.603383230452678
1998,NGA,116385750,27.6119166666667,Nigeria,32004613750,0.325375821,1446,107411,0,27.0908977987421,-0.521018867924557
1998,PAK,132253264,21.66275,Pakistan,62191955814,0.73845596,1392,213850,0,21.0765581761006,-0.586191823899373
1998,RUS,147670692,-5.28108333333333,Russian Federation,271000000000,10.12729917,176,291264,446500,-4.24909126984127,1.03199206349206
1998,USA,275854000,10.1411666666667,United States,9090000000000,19.5792362,366,235764,15671550,9.175704218107,-0.965462448559705
1999,AUS,18926000,22.0645,Australia,388000000000,17.19029769,20,12748,2196300,22.0145471698113,-0.04995283018868
1999,BGD,129029691,25.7148333333333,Bangladesh,51270569884,0.19558517,767,612980,0,25.3278983739837,-0.38693495934956
1999,BRA,172759243,25.2865833333333,Brazil,599000000000,1.853290732,142,279,0,25.2288349056604,-0.057748427672923
1999,CAN,30499200,-3.18633333333333,Canada,676000000000,16.89846016,19,5870,100,-4.37132716049383,-1.1849938271605
1999,CHN,1252735000,7.84025,China,1090000000000,2.648649247,2828,131416048,10128112,7.13916981132075,-0.701080188679246
1999,DEU,82100243,9.62075,Germany,2200000000000,10.01775877,30,100000,2186230,9.22469696969697,-0.396053030303028
1999,ESP,40386875,14.3665,Spain,633000000000,6.991264687,35,44,3344004,14.113213836478,-0.253286163522009
1999,FRA,60496718,13.9049166666667,France,1490000000000,6.098157837,218,3504439,12510790,13.3241273584906,-0.580789308176129
1999,GBR,58682466,9.66333333333333,United Kingdom,1670000000000,9.047636069,42,775,133680,8.96133173076923,-0.702001602564099
1999,IDN,208612556,26.1335,Indonesia,140000000000,1.159992484,1045,37600,8700,26.1597699275362,0.026269927536227
1999,IND,1034539214,24.6598333333333,India,453000000000,0.962521771,12799,42053583,2994400,24.3524496855346,-0.307383647798709
1999,ITA,56916317,13.763,Italy,1250000000000,7.765755082,63,10,5510,13.2578726415094,-0.505127358490572
1999,JPN,126631000,13.0800833333333,Japan,4560000000000,9.448842945,101,372083,5107000,12.4686210691824,-0.611462264150909
1999,KOR,46616677,13.0334166666667,"Korea, Rep.",485000000000,8.577710247,145,30797,336000,12.4023286163522,-0.631088050314499
1999,MEX,100300579,21.1285,Mexico,600000000000,3.904180812,979,827463,942900,20.9283667695473,-0.200133230452678
1999,NGA,119327073,27.3291666666667,Nigeria,35870792988,0.337607058,1064,121121,0,27.0908977987421,-0.238268867924557
1999,PAK,135405584,21.863,Pakistan,62973855719,0.741358828,816,2737880,257936,21.0765581761006,-0.786441823899374
1999,RUS,147214392,-4.82975,Russian Federation,196000000000,10.40068271,357,738677,114236,-4.24909126984127,0.58065873015873
1999,USA,279040000,9.567,United States,9660000000000,19.72716951,844,3060331,14792800,9.175704218107,-0.391295781893005
2000,AUS,19153000,21.7096666666667,Australia,415000000000,17.20060983,182,2159,535000,22.0145471698113,0.30488050314462
2000,BGD,131581243,25.1501666666667,Bangladesh,53369787319,0.211802225,680,2853456,500000,25.3278983739837,0.17773170731704
2000,BRA,175287587,25.1965,Brazil,655000000000,1.871118313,262,230291,75000,25.2288349056604,0.032334905660377
2000,CAN,30769700,-4.02591666666667,Canada,742000000000,17.36711469,17,2840,13000,-4.37132716049383,-0.345410493827157
2000,CHN,1262645000,7.23808333333333,China,1210000000000,2.696862433,2594,25402607,1491185,7.13916981132075,-0.098913522012576
2000,DEU,82211508,10.0204166666667,Germany,1950000000000,10.09563988,31,121,0,9.22469696969697,-0.795719696969728
2000,ESP,40567864,14.46875,Spain,595000000000,7.257824346,87,1334,75000,14.113213836478,-0.355536163522009
2000,FRA,60912500,13.9673333333333,France,1360000000000,5.946665463,125,2531,0,13.3241273584906,-0.643205974842729
2000,GBR,58892514,9.37966666666667,United Kingdom,1650000000000,9.199549233,16,21544,7418150,8.96133173076923,-0.418334935897439
2000,IDN,211540429,26.19025,Indonesia,165000000000,1.245241613,1248,804629,240600,26.1597699275362,-0.030480072463771
2000,IND,1053050912,24.498,India,462000000000,0.979870442,3457,100429097,1495500,24.3524496855346,-0.14555031446541
2000,ITA,56942108,14.1255,Italy,1140000000000,7.912673166,59,46022,8050000,13.2578726415094,-0.867627358490573
2000,JPN,126843000,12.8338333333333,Japan,4890000000000,9.622351624,46,590998,9990000,12.4686210691824,-0.365212264150909
2000,KOR,47008111,12.5753333333333,"Korea, Rep.",562000000000,9.52093176,90,44283,132300,12.4023286163522,-0.173004716981099
2000,MEX,101719673,21.2320833333333,Mexico,708000000000,3.916478182,324,73499,1000,20.9283667695473,-0.303716563785979
2000,NGA,122352009,27.0335,Nigeria,46386011231,0.621626466,1690,8441,6705,27.0908977987421,0.057397798742144
2000,PAK,138523285,21.8225,Pakistan,73952374970,0.768458119,349,453,0,21.0765581761006,-0.745941823899376
2000,RUS,146596557,-4.54566666666667,Russian Federation,260000000000,10.62712053,493,99796,44865,-4.24909126984127,0.296575396825401
2000,USA,282162411,9.64975,United States,10300000000000,20.17875051,299,90890,5801600,9.175704218107,-0.474045781893004
2001,AUS,19413000,21.79275,Australia,378000000000,16.73336743,6,8608,321600,22.0145471698113,0.221797169811317
2001,BGD,134107160,25.337,Bangladesh,53991289844,0.242020016,703,730990,0,25.3278983739837,-0.00910162601626
2001,BRA,177750670,25.5044166666667,Brazil,559000000000,1.898353874,127,1014958,50000,25.2288349056604,-0.275581761006322
2001,CAN,31081900,-3.10008333333333,Canada,736000000000,16.98502952,12,1629,0,-4.37132716049383,-1.2712438271605
2001,CHN,1271850000,7.59641666666667,China,1340000000000,2.742120813,2315,40371593,4449000,7.13916981132075,-0.457246855345915
2001,DEU,82349925,9.09041666666667,Germany,1950000000000,10.3662867,6,130,300000,9.22469696969697,0.134280303030302
2001,ESP,40850412,14.6160833333333,Spain,626000000000,7.290748328,106,776,72000,14.113213836478,-0.502869496855309
2001,FRA,61357430,13.6965,France,1380000000000,6.153060599,48,34984,132350,13.3241273584906,-0.372372641509429
2001,GBR,59119673,9.14008333333333,United Kingdom,1620000000000,9.233174987,24,340,0,8.96133173076923,-0.178751602564098
2001,IDN,214506502,26.32975,Indonesia,160000000000,1.374818345,1221,122287,20000,26.1597699275362,-0.169980072463773
2001,IND,1071477855,24.5819166666667,India,479000000000,0.97169808,21485,27020326,2984924,24.3524496855346,-0.229466981132109
2001,ITA,56974100,13.95425,Italy,1160000000000,7.904432663,139,7,278100,13.2578726415094,-0.696377358490572
2001,JPN,127149000,12.45,Japan,4300000000000,9.464308709,118,21380,1800000,12.4686210691824,0.018621069182393
2001,KOR,47370164,12.8425833333333,"Korea, Rep.",533000000000,9.503744234,81,310300,366000,12.4023286163522,-0.4402547169811
2001,MEX,103067068,21.133,Mexico,757000000000,4.006881616,45,6400,401000,20.9283667695473,-0.204633230452679
2001,NGA,125463434,27.0946666666667,Nigeria,44137994252,0.683342208,1522,92854,3000,27.0908977987421,-0.003768867924556
2001,PAK,141601437,21.9304166666667,Pakistan,72309738921,0.764701583,306,1320211,246500,21.0765581761006,-0.853858490566076
2001,RUS,145976083,-4.49066666666667,Russian Federation,307000000000,10.6696034,1129,394079,308300,-4.24909126984127,0.241575396825401
2001,USA,284968955,9.78558333333333,United States,10600000000000,19.63650507,517,205538,8361800,9.175704218107,-0.609879115226335
2002,AUS,19651400,22.4608333333333,Australia,394000000000,17.37045177,2,373,2050000,22.0145471698113,-0.446286163521982
2002,BGD,136600667,25.3803333333333,Bangladesh,54724081491,0.246756218,1340,1721574,0,25.3278983739837,-0.052434959349561
2002,BRA,180151021,25.8003333333333,Brazil,508000000000,1.844379611,321,322913,11000,25.2288349056604,-0.571498427672921
2002,CAN,31362000,-4.36283333333333,Canada,758000000000,16.55937785,2,1072,0,-4.37132716049383,-0.008493827160497
