"Year","Country","CountryName","Population","AverageTemperature","MinTemperature","MaxTemperature","GDP","Emissions","TotalDeaths","TotalAffected","TotalDamage","Meantemperature","AN_Temp","MeanGDP","AN_GDP","MeanCO2","AN_CO2","MeanPop","AN_POP"
1973,"ESP","Spain",34988947,13.4201666666667,13.1901666666667,13.6501666666667,78425934894,154.9573,519,0,0,14.113213836478,-0.69304716981129,469677077826.283,-391251142932.283,212.399841509434,-57.442541509434,38244689.8867925,-3255742.88679245
1973,"FRA","France",53441264,12.8871666666667,12.6354166666667,13.1389166666667,2.64e+11,517.5783,254,0,0,13.3241273584906,-0.436960691823872,1039297541619.96,-775297541619.962,413.222511320755,104.355788679245,56972193.1698113,-3530929.16981132
1973,"GBR","United Kingdom",56194527,8.7935,8.54016666666667,9.04683333333333,1.93e+11,659.5773,58,164,0,8.95600786163522,-0.16250786163522,1009819919109.38,-816819919109.377,581.313479245283,78.263820754717,57367943.0566038,-1173416.05660377
1973,"IDN","Indonesia",124242298,26.2218333333333,25.9776666666667,26.466,16273253012,49.0986,1702,0,0,26.1597699275362,0.0620634057970726,183075484530.87,-166802231518.87,199.246886956522,-150.148286956522,178093963.478261,-53851665.4782609
1973,"IND","India",593058926,24.3865833333333,24.1575,24.6156666666667,84374541630,223.6023,309,0,0,24.3524496855346,0.0341336477987078,392229380574.585,-307854838944.585,646.297066037736,-422.694766037736,819442916.415094,-226383990.415094
1973,"ITA","Italy",54751406,12.7985,12.5775833333333,13.0194166666667,1.75e+11,353.3492,38,5000,480000,13.2578726415094,-0.459372641509427,846797953943.906,-671797953943.906,368.582560377359,-15.2333603773585,55873572.2641509,-1122166.26415094
1973,"JPN","Japan",108079000,12.41475,12.2080833333333,12.6214166666667,4.32e+11,914.2657,128,0,0,12.4686210691824,-0.0538710691823923,2503051630109.62,-2071051630109.62,954.133667924528,-39.8679679245282,116985539.09434,-8906539.09433962
1973,"KOR","Korea, Rep.",34103149,12.4324166666667,12.1984166666667,12.6664166666667,13841885921,73.0319,0,0,0,12.4023286163522,0.0300880503145002,329683145982.868,-315841260061.868,240.390535849057,-167.358635849057,39940599.3207547,-5837450.32075471
1973,"MEX","Mexico",57280587,20.4961666666667,20.2568333333333,20.7355,5.528e+10,144.1564,647,0,0,20.9040110062893,-0.407844339622606,362793210062.604,-307513210062.604,280.936077358491,-136.779677358491,78762835.7735849,-21482248.7735849
1973,"NGA","Nigeria",60110433,27.472,27.1605833333333,27.7834166666667,15162871287,49.5323,176,0,0,27.0908977987421,0.381102201257857,62434227185.3962,-47271355898.3962,53.0782735849057,-3.54597358490566,92269841.0754717,-32159408.0754717
1973,"PAK","Pakistan",63059481,20.7395833333333,20.4121666666667,21.067,6324884129,20.0085,474,4800000,661500,21.0765581761006,-0.336974842767326,52806213638.1321,-46481329509.1321,65.4592396226415,-45.4507396226415,100721180.056604,-37661699.0566038
1973,"USA","United States",211909000,8.93466666666667,8.73275,9.13658333333333,1.43e+12,4762.4522,0,0,0,9.13567767295597,-0.201011006289304,5950754716981.13,-4520754716981.13,4835.25654716981,-72.804347169812,244696395.773585,-32787395.7735849
1974,"AUS","Australia",13723000,21.2380833333333,21.0255833333333,21.4505833333333,88809137804,172.1894,0,0,0,22.0145471698113,-0.776463836478019,325948349583.264,-237139211779.264,252.330479245283,-80.141079245283,16163360.8679245,-2440360.86792453
1974,"BGD","Bangladesh",69884420,25.0395,24.729,25.35,12512460520,4.6566,0,0,0,25.2825047169811,-0.24300471698113,35173952142.434,-22661491622.434,18.1819452830189,-13.5253452830189,98939874.2075472,-29055454.2075472
1974,"BRA","Brazil",105069367,24.5815,24.37325,24.78975,1.05e+11,142.9273,2015,0,0,25.2288349056604,-0.647334905660379,521522482591.453,-416522482591.453,210.8392,-67.9119,137590674.283019,-32521307.2830189
1974,"CAN","Canada",22774087,-5.64108333333333,-5.87383333333333,-5.40833333333333,1.6e+11,389.6052,0,0,0,-4.42284905660377,-1.21823427672956,536023245573.283,-376023245573.283,434.324711320755,-44.7195113207547,26407064.9245283,-3632977.9245283
1974,"CHN","China",900350000,6.65941666666667,6.45758333333333,6.86125,1.44e+11,985.0852,20000,0,0,7.13916981132075,-0.479753144654085,1126497969732.26,-982497969732.264,2772.71707735849,-1787.63187735849,1049505754.71698,-149155754.716981
1974,"DEU","Germany",78967433,8.97041666666667,8.77891666666667,9.16191666666667,4.44e+11,1062.7243,0,0,0,8.87193992248062,0.0984767441860495,1743093023255.81,-1299093023255.81,971.35973255814,91.3645674418606,80087562.5813953,-1120129.58139534
1974,"ESP","Spain",35373335,13.3241666666667,13.09025,13.5580833333333,97009800115,172.6656,4,129,0,14.113213836478,-0.78904716981129,469677077826.283,-372667277711.283,212.399841509434,-39.734241509434,38244689.8867925,-2871354.88679245
1974,"FRA","France",53882416,13.0404166666667,12.8065,13.2743333333333,2.86e+11,500.0189,346,0,0,13.3241273584906,-0.283710691823872,1039297541619.96,-753297541619.962,413.222511320755,86.7963886792452,56972193.1698113,-3089777.16981132
1974,"GBR","United Kingdom",56229974,8.76016666666667,8.52066666666667,8.99966666666667,2.06e+11,617.1839,29,3100,0,8.95600786163522,-0.195841194968549,1009819919109.38,-803819919109.377,581.313479245283,35.870420754717,57367943.0566038,-1137969.05660377
1974,"IDN","Indonesia",127465231,25.8970833333333,25.65475,26.1394166666667,25802409639,51.2272,10,2000,0,26.1597699275362,-0.262686594202929,183075484530.87,-157273074891.87,199.246886956522,-148.019686956522,178093963.478261,-50628732.4782609
1974,"IND","India",607050255,24.17575,23.9791666666667,24.3723333333333,98198276857,231.1847,280,0,0,24.3524496855346,-0.17669968553459,392229380574.585,-294031103717.585,646.297066037736,-415.112366037736,819442916.415094,-212392661.415094
1974,"ITA","Italy",55110868,12.8075833333333,12.5844166666667,13.03075,1.99e+11,358.2531,0,0,0,13.2578726415094,-0.450289308176128,846797953943.906,-647797953943.906,368.582560377359,-10.3294603773585,55873572.2641509,-762704.26415094
1974,"JPN","Japan",110162000,11.7905,11.5855833333333,11.9954166666667,4.8e+11,914.3068,0,0,0,12.4686210691824,-0.678121069182392,2503051630109.62,-2023051630109.62,954.133667924528,-39.8268679245283,116985539.09434,-6823539.09433962
1974,"KOR","Korea, Rep.",34692266,11.3883333333333,11.1595,11.6171666666667,19482038223,75.6331,88,0,0,12.4023286163522,-1.0139952830189,329683145982.868,-310201107759.868,240.390535849057,-164.757435849057,39940599.3207547,-5248333.32075471
1974,"MEX","Mexico",59088193,20.6315,20.402,20.861,7.2e+10,154.8687,13,0,0,20.9040110062893,-0.272511006289307,362793210062.604,-290793210062.604,280.936077358491,-126.067377358491,78762835.7735849,-19674642.7735849
1974,"NGA","Nigeria",61673559,26.5926666666667,26.2965,26.8888333333333,24846641318,62.2355,0,0,0,27.0908977987421,-0.498231132075443,62434227185.3962,-37587585867.3962,53.0782735849057,9.15722641509434,92269841.0754717,-30596282.0754717
1974,"PAK","Pakistan",64870833,20.4351666666667,20.1550833333333,20.71525,8773030424,21.3874,4740,0,0,21.0765581761006,-0.641391509433927,52806213638.1321,-44033183214.1321,65.4592396226415,-44.0718396226415,100721180.056604,-35850347.0566038
1974,"USA","United States",213854000,8.81591666666667,8.63016666666667,9.00166666666667,1.55e+12,4592.9583,386,0,0,9.13567767295597,-0.319761006289305,5950754716981.13,-4400754716981.13,4835.25654716981,-242.298247169811,244696395.773585,-30842395.7735849
1975,"AUS","Australia",13893000,21.6926666666667,21.47075,21.9145833333333,97147343985,175.7139,0,0,0,22.0145471698113,-0.321880503144619,325948349583.264,-228801005598.264,252.330479245283,-76.616579245283,16163360.8679245,-2270360.86792453
1975,"BGD","Bangladesh",71305923,25.1439166666667,24.80375,25.4840833333333,19448348073,4.8651,0,0,0,25.2825047169811,-0.138588050314429,35173952142.434,-15725604069.434,18.1819452830189,-13.3168452830189,98939874.2075472,-27633951.2075472
1975,"BRA","Brazil",107612100,24.67675,24.466,24.8875,1.24e+11,150.5137,0,828707,0,25.2288349056604,-0.552084905660379,521522482591.453,-397522482591.453,210.8392,-60.3255,137590674.283019,-29978574.2830189
1975,"CAN","Canada",23209000,-4.94566666666667,-5.199,-4.69233333333333,1.74e+11,396.7727,43,0,0,-4.42284905660377,-0.522817610062897,536023245573.283,-362023245573.283,434.324711320755,-37.5520113207547,26407064.9245283,-3198064.9245283
1975,"CHN","China",916395000,7.10091666666667,6.89825,7.30358333333333,1.63e+11,1142.1019,30500,0,0,7.13916981132075,-0.0382531446540844,1126497969732.26,-963497969732.264,2772.71707735849,-1630.61517735849,1049505754.71698,-133110754.716981
1975,"DEU","Germany",78673554,9.09366666666667,8.87116666666667,9.31616666666667,4.89e+11,1002.4439,0,0,0,8.87193992248062,0.221726744186048,1743093023255.81,-1254093023255.81,971.35973255814,31.0841674418605,80087562.5813953,-1414008.58139534
1975,"ESP","Spain",35757900,13.37425,13.1404166666667,13.6080833333333,1.14e+11,181.0535,28,0,0,14.113213836478,-0.738963836477991,469677077826.283,-355677077826.283,212.399841509434,-31.346341509434,38244689.8867925,-2486789.88679245
1975,"FRA","France",54252574,12.9625,12.7055833333333,13.2194166666667,3.61e+11,447.806,0,0,0,13.3241273584906,-0.361627358490571,1039297541619.96,-678297541619.962,413.222511320755,34.5834886792452,56972193.1698113,-2719619.16981132
1975,"GBR","United Kingdom",56225800,9.07791666666667,8.82716666666667,9.32866666666667,2.42e+11,603.2474,76,83,0,8.95600786163522,0.121908805031451,1009819919109.38,-767819919109.377,581.313479245283,21.933920754717,57367943.0566038,-1142143.05660377
1975,"IDN","Indonesia",130724115,25.8985,25.654,26.143,30463855422,53.9337,0,0,0,26.1597699275362,-0.26126992753623,183075484530.87,-152611629108.87,199.246886956522,-145.313186956522,178093963.478261,-47369848.4782609
1975,"IND","India",621301720,23.8621666666667,23.6149166666667,24.1094166666667,97159222024,251.1933,1291,0,0,24.3524496855346,-0.490283018867892,392229380574.585,-295070158550.585,646.297066037736,-395.103766037736,819442916.415094,-198141196.415094
1975,"ITA","Italy",55441001,12.9371666666667,12.6825,13.1918333333333,2.27e+11,341.0526,12,0,0,13.2578726415094,-0.320705974842728,846797953943.906,-619797953943.906,368.582560377359,-27.5299603773585,55873572.2641509,-432571.26415094
1975,"JPN","Japan",111940000,12.337,12.1239166666667,12.5500833333333,5.22e+11,868.5114,98,0,0,12.4686210691824,-0.131621069182392,2503051630109.62,-1981051630109.62,954.133667924528,-85.6222679245283,116985539.09434,-5045539.09433962
1975,"KOR","Korea, Rep.",35280725,12.615,12.3756666666667,12.8543333333333,21704752066,81.784,0,0,0,12.4023286163522,0.2126713836478,329683145982.868,-307978393916.868,240.390535849057,-158.606535849057,39940599.3207547,-4659874.32075471
1975,"MEX","Mexico",60872399,20.4493333333333,20.2128333333333,20.6858333333333,8.8e+10,164.3327,52,0,0,20.9040110062893,-0.454677672956006,362793210062.604,-274793210062.604,280.936077358491,-116.603377358491,78762835.7735849,-17890436.7735849
1975,"NGA","Nigeria",63373572,26.5085,26.2286666666667,26.7883333333333,27778934625,47.3517,0,0,0,27.0908977987421,-0.582397798742143,62434227185.3962,-34655292560.3962,53.0782735849057,-5.72657358490566,92269841.0754717,-28896269.0754717
1975,"PAK","Pakistan",66787901,20.1145833333333,19.8186666666667,20.4105,11340000242,23.1878,14,0,0,21.0765581761006,-0.961974842767326,52806213638.1321,-41466213396.1321,65.4592396226415,-42.2714396226415,100721180.056604,-33933279.0566038
1975,"USA","United States",215973000,8.431,8.225,8.637,1.69e+12,4400.795,246,0,0,9.13567767295597,-0.704677672955976,5950754716981.13,-4260754716981.13,4835.25654716981,-434.461547169812,244696395.773585,-28723395.7735849
1976,"AUS","Australia",14033000,21.1934166666667,20.9765,21.4103333333333,1.05e+11,174.0747,0,0,0,22.0145471698113,-0.821130503144619,325948349583.264,-220948349583.264,252.330479245283,-78.255779245283,16163360.8679245,-2130360.86792453
1976,"BGD","Bangladesh",72999136,25.2021666666667,24.8946666666667,25.5096666666667,10117113333,5.5641,215,4000200,0,25.2825047169811,-0.0803380503144311,35173952142.434,-25056838809.434,18.1819452830189,-12.6178452830189,98939874.2075472,-25940738.2075472
1976,"BRA","Brazil",110213082,24.719,24.46575,24.97225,1.53e+11,154.3981,0,0,0,25.2288349056604,-0.509834905660377,521522482591.453,-368522482591.453,210.8392,-56.4411,137590674.283019,-27377592.2830189
1976,"CAN","Canada",23518000,-4.79041666666667,-5.04141666666667,-4.53941666666667,2.07e+11,398.946,0,0,0,-4.42284905660377,-0.367567610062896,536023245573.283,-329023245573.283,434.324711320755,-35.3787113207547,26407064.9245283,-2889064.9245283
1976,"CHN","China",930685000,6.47116666666667,6.27333333333333,6.669,1.54e+11,1190.9645,242000,164000,5600000,7.13916981132075,-0.668003144654085,1126497969732.26,-972497969732.264,2772.71707735849,-1581.75257735849,1049505754.71698,-118820754.716981
1976,"DEU","Germany",78336950,8.6505,8.42233333333333,8.87866666666667,5.18e+11,1090.8366,0,0,0,8.87193992248062,-0.221439922480622,1743093023255.81,-1225093023255.81,971.35973255814,119.476867441861,80087562.5813953,-1750612.58139534
1976,"ESP","Spain",36137812,13.435,13.2004166666667,13.6695833333333,1.18e+11,197.7458,1,0,0,14.113213836478,-0.67821383647799,469677077826.283,-351677077826.283,212.399841509434,-14.654041509434,38244689.8867925,-2106877.88679245
1976,"FRA","France",54541493,13.2783333333333,13.0160833333333,13.5405833333333,3.72e+11,506.6836,0,0,0,13.3241273584906,-0.0457940251572708,1039297541619.96,-667297541619.962,413.222511320755,93.4610886792453,56972193.1698113,-2430700.16981132
1976,"GBR","United Kingdom",56211968,9.09033333333333,8.83516666666667,9.3455,2.33e+11,598.5263,0,0,0,8.95600786163522,0.13432547169811,1009819919109.38,-776819919109.377,581.313479245283,17.212820754717,57367943.0566038,-1155975.05660377
1976,"IDN","Indonesia",134010690,25.7808333333333,25.48175,26.0799166666667,37269156627,61.7906,1354,0,0,26.1597699275362,-0.378936594202926,183075484530.87,-145806327903.87,199.246886956522,-137.456286956522,178093963.478261,-44083273.4782609
1976,"IND","India",635771734,24.1995833333333,23.96975,24.4294166666667,1.01e+11,262.5318,323,0,0,24.3524496855346,-0.15286635220129,392229380574.585,-291229380574.585,646.297066037736,-383.765266037736,819442916.415094,-183671182.415094
1976,"ITA","Italy",55718260,12.5031666666667,12.2640833333333,12.74225,2.24e+11,365.7957,0,0,0,13.2578726415094,-0.754705974842727,846797953943.906,-622797953943.906,368.582560377359,-2.78686037735849,55873572.2641509,-155312.26415094
1976,"JPN","Japan",112771000,11.7475,11.5363333333333,11.9586666666667,5.86e+11,907.1454,0,0,840000,12.4686210691824,-0.721121069182391,2503051630109.62,-1917051630109.62,954.133667924528,-46.9882679245283,116985539.09434,-4214539.09433962
1976,"KOR","Korea, Rep.",35848523,11.7201666666667,11.48775,11.9525833333333,29779338843,93.2708,25,0,1e+05,12.4023286163522,-0.682161949685501,329683145982.868,-299903807139.868,240.390535849057,-147.119735849057,39940599.3207547,-4092076.32075471
1976,"MEX","Mexico",62623763,20.1456666666667,19.9038333333333,20.3875,89025974026,183.9914,735,578900,0,20.9040110062893,-0.758344339622607,362793210062.604,-273767236036.604,280.936077358491,-96.9446773584906,78762835.7735849,-16139072.7735849
1976,"NGA","Nigeria",65226229,26.8099166666667,26.49675,27.1230833333333,36308883249,55.1896,0,0,0,27.0908977987421,-0.280981132075443,62434227185.3962,-26125343936.3962,53.0782735849057,2.11132641509434,92269841.0754717,-27043612.0754717
1976,"PAK","Pakistan",68813220,20.3749166666667,20.0960833333333,20.65375,13338484980,22.7885,338,5566000,505000,21.0765581761006,-0.701641509433927,52806213638.1321,-39467728658.1321,65.4592396226415,-42.6707396226415,100721180.056604,-31907960.0566038
1976,"USA","United States",218035000,8.65125,8.44566666666667,8.85683333333333,1.88e+12,4607.1682,432,0,0,9.13567767295597,-0.484427672955976,5950754716981.13,-4070754716981.13,4835.25654716981,-228.088347169812,244696395.773585,-26661395.7735849
1977,"AUS","Australia",14192000,21.8925,21.7113333333333,22.0736666666667,1.1e+11,187.6049,0,0,0,22.0145471698113,-0.122047169811321,325948349583.264,-215948349583.264,252.330479245283,-64.725579245283,16163360.8679245,-1971360.86792453
1977,"BGD","Bangladesh",74925896,25.0465833333333,24.8044166666667,25.28875,9651149302,5.8026,907,234711,0,25.2825047169811,-0.235921383647831,35173952142.434,-25522802840.434,18.1819452830189,-12.3793452830189,98939874.2075472,-24013978.2075472
1977,"BRA","Brazil",112867867,25.1323333333333,24.91475,25.3499166666667,1.76e+11,162.0783,0,0,0,25.2288349056604,-0.0965015723270781,521522482591.453,-345522482591.453,210.8392,-48.7609,137590674.283019,-24722807.2830189
1977,"CAN","Canada",23796000,-3.84075,-4.0875,-3.594,2.12e+11,407.7714,0,0,0,-4.42284905660377,0.582099056603774,536023245573.283,-324023245573.283,434.324711320755,-26.5533113207547,26407064.9245283,-2611064.9245283
1977,"CHN","China",943455000,6.85133333333333,6.66508333333333,7.03758333333333,1.75e+11,1304.4028,0,0,0,7.13916981132075,-0.287836477987424,1126497969732.26,-951497969732.264,2772.71707735849,-1468.31427735849,1049505754.71698,-106050754.716981
1977,"DEU","Germany",78159814,8.80483333333333,8.62741666666667,8.98225,5.98e+11,1052.6041,0,0,0,8.87193992248062,-0.0671065891472917,1743093023255.81,-1145093023255.81,971.35973255814,81.2443674418605,80087562.5813953,-1927748.58139534
1977,"ESP","Spain",36511638,13.5485,13.3379166666667,13.7590833333333,1.32e+11,194.8289,0,0,0,14.113213836478,-0.56471383647799,469677077826.283,-337677077826.283,212.399841509434,-17.570941509434,38244689.8867925,-1733051.88679245
1977,"FRA","France",54764462,13.0165833333333,12.7951666666667,13.238,4.1e+11,481.9868,26,25000,0,13.3241273584906,-0.307544025157272,1039297541619.96,-629297541619.962,413.222511320755,68.7642886792453,56972193.1698113,-2207731.16981132
1977,"GBR","United Kingdom",56193492,8.6495,8.41141666666667,8.88758333333333,2.63e+11,604.3621,6,0,1000,8.95600786163522,-0.30650786163522,1009819919109.38,-746819919109.377,581.313479245283,23.048620754717,57367943.0566038,-1174451.05660377
1977,"IDN","Indonesia",137322118,25.9025,25.6915,26.1135,45808915663,82.4205,327,327002,0,26.1597699275362,-0.257269927536228,183075484530.87,-137266568867.87,199.246886956522,-116.826386956522,178093963.478261,-40771845.4782609
1977,"IND","India",650485030,24.2889166666667,24.0814166666667,24.4964166666667,1.2e+11,277.6483,0,15533891,0,24.3524496855346,-0.06353301886789,392229380574.585,-272229380574.585,646.297066037736,-368.648766037736,819442916.415094,-168957886.415094
1977,"ITA","Italy",55955411,13.03875,12.8510833333333,13.2264166666667,2.57e+11,354.4179,23,1000,194000,13.2578726415094,-0.219122641509427,846797953943.906,-589797953943.906,368.582560377359,-14.1646603773585,55873572.2641509,81838.7358490601
1977,"JPN","Japan",113863000,12.19825,12.0033333333333,12.3931666666667,7.21e+11,933.2387,0,0,0,12.4686210691824,-0.270371069182392,2503051630109.62,-1782051630109.62,954.133667924528,-20.8949679245283,116985539.09434,-3122539.09433962
1977,"KOR","Korea, Rep.",36411795,12.3613333333333,12.1615833333333,12.5610833333333,38265082645,105.6916,371,87343,45500,12.4023286163522,-0.0409952830188995,329683145982.868,-291418063337.868,240.390535849057,-134.698935849057,39940599.3207547,-3528804.32075471
1977,"MEX","Mexico",64345884,20.84125,20.6335,21.049,81814159292,192.7032,10,50000,0,20.9040110062893,-0.0627610062893069,362793210062.604,-280979050770.604,280.936077358491,-88.2328773584906,78762835.7735849,-14416951.7735849
1977,"NGA","Nigeria",67215805,26.8868333333333,26.5913333333333,27.1823333333333,36035407725,50.5046,0,0,0,27.0908977987421,-0.204064465408845,62434227185.3962,-26398819460.3962,53.0782735849057,-2.57367358490566,92269841.0754717,-25054036.0754717
1977,"PAK","Pakistan",70946231,21.1893333333333,20.854,21.5246666666667,15126059646,24.3199,848,1022000,0,21.0765581761006,0.112775157232672,52806213638.1321,-37680153992.1321,65.4592396226415,-41.1393396226415,100721180.056604,-29774949.0566038
1977,"USA","United States",220239000,9.26983333333333,9.10541666666667,9.43425,2.09e+12,4735.3663,0,0,0,9.13567767295597,0.134155660377354,5950754716981.13,-3860754716981.13,4835.25654716981,-99.890247169812,244696395.773585,-24457395.7735849
1978,"AUS","Australia",14358000,21.6051666666667,21.4233333333333,21.787,1.18e+11,201.8202,0,0,0,22.0145471698113,-0.409380503144618,325948349583.264,-207948349583.264,252.330479245283,-50.510279245283,16163360.8679245,-1805360.86792453
1978,"BGD","Bangladesh",77033846,25.039,24.727,25.351,13281767143,6.0054,1176,0,0,25.2825047169811,-0.243504716981128,35173952142.434,-21892184999.434,18.1819452830189,-12.1765452830189,98939874.2075472,-21906028.2075472
1978,"BRA","Brazil",115577669,24.9275,24.7114166666667,25.1435833333333,2.01e+11,175.9315,0,0,0,25.2288349056604,-0.301334905660379,521522482591.453,-320522482591.453,210.8392,-34.9077,137590674.283019,-22013005.2830189
1978,"CAN","Canada",24036000,-5.3005,-5.5425,-5.0585,2.19e+11,415.5054,83,4,0,-4.42284905660377,-0.877650943396227,536023245573.283,-317023245573.283,434.324711320755,-18.8193113207547,26407064.9245283,-2371064.9245283
1978,"CHN","China",956165000,7.04816666666667,6.83483333333333,7.2615,1.5e+11,1455.2575,0,6000200,0,7.13916981132075,-0.0910031446540849,1126497969732.26,-976497969732.264,2772.71707735849,-1317.45957735849,1049505754.71698,-93340754.7169812
1978,"DEU","Germany",78091820,7.93275,7.72058333333333,8.14491666666667,7.38e+11,1079.1273,0,0,0,8.87193992248062,-0.939189922480621,1743093023255.81,-1005093023255.81,971.35973255814,107.767567441861,80087562.5813953,-1995742.58139534
1978,"ESP","Spain",36864898,13.7166666666667,13.4848333333333,13.9485,1.6e+11,199.5136,252,0,0,14.113213836478,-0.39654716981129,469677077826.283,-309677077826.283,212.399841509434,-12.886241509434,38244689.8867925,-1379791.88679245
1978,"FRA","France",54947975,12.657,12.4268333333333,12.8871666666667,5.07e+11,506.8283,0,0,0,13.3241273584906,-0.667127358490571,1039297541619.96,-532297541619.962,413.222511320755,93.6057886792453,56972193.1698113,-2024218.16981132
1978,"GBR","United Kingdom",56196504,8.54841666666667,8.30283333333333,8.794,3.36e+11,604.714,0,0,0,8.95600786163522,-0.40759119496855,1009819919109.38,-673819919109.377,581.313479245283,23.400520754717,57367943.0566038,-1171439.05660377
1978,"IDN","Indonesia",140665856,25.9850833333333,25.7654166666667,26.20475,51455719100,93.9446,226,298890,0,26.1597699275362,-0.174686594202928,183075484530.87,-131619765430.87,199.246886956522,-105.302286956522,178093963.478261,-37428107.4782609
1978,"IND","India",665502284,24.0073333333333,23.7791666666667,24.2355,1.35e+11,281.5392,0,0,0,24.3524496855346,-0.345116352201291,392229380574.585,-257229380574.585,646.297066037736,-364.757866037736,819442916.415094,-153940632.415094
1978,"ITA","Italy",56155143,12.3736666666667,12.1518333333333,12.5955,3.14e+11,371.2742,0,11039,0,13.2578726415094,-0.884205974842727,846797953943.906,-532797953943.906,368.582560377359,2.6916396226415,55873572.2641509,281570.73584906
1978,"JPN","Japan",114898000,12.5053333333333,12.3055,12.7051666666667,1.01e+12,901.5914,0,2021167,0,12.4686210691824,0.0367122641509088,2503051630109.62,-1493051630109.62,954.133667924528,-52.5422679245282,116985539.09434,-2087539.09433962
1978,"KOR","Korea, Rep.",36969185,12.8078333333333,12.58,13.0356666666667,51700619835,113.4017,0,6000,19400,12.4023286163522,0.405504716981099,329683145982.868,-277982526147.868,240.390535849057,-126.988835849057,39940599.3207547,-2971414.32075471
1978,"MEX","Mexico",66039488,20.7555,20.5299166666667,20.9810833333333,1.03e+11,222.4915,0,0,0,20.9040110062893,-0.148511006289304,362793210062.604,-259793210062.604,280.936077358491,-58.4445773584906,78762835.7735849,-12723347.7735849
1978,"NGA","Nigeria",69293550,26.7825,26.5106666666667,27.0543333333333,36527862209,48.2229,100,0,0,27.0908977987421,-0.308397798742146,62434227185.3962,-25906364976.3962,53.0782735849057,-4.85537358490566,92269841.0754717,-22976291.0754717
1978,"PAK","Pakistan",73194937,20.74325,20.4295833333333,21.0569166666667,17820100626,26.0506,393,2246000,0,21.0765581761006,-0.333308176100626,52806213638.1321,-34986113012.1321,65.4592396226415,-39.4086396226415,100721180.056604,-27526243.0566038
1978,"USA","United States",222585000,8.75141666666667,8.54708333333333,8.95575,2.36e+12,4882.964,599,0,0,9.13567767295597,-0.384261006289305,5950754716981.13,-3590754716981.13,4835.25654716981,47.7074528301882,244696395.773585,-22111395.7735849
1979,"AUS","Australia",14514000,22.2523333333333,22.0605833333333,22.4440833333333,1.35e+11,204.8696,0,0,61134,22.0145471698113,0.237786163521982,325948349583.264,-190948349583.264,252.330479245283,-47.460879245283,16163360.8679245,-1649360.86792453
1979,"BGD","Bangladesh",79236776,25.7110833333333,25.40775,26.0144166666667,15565480322,6.634,341,2332,0,25.2825047169811,0.428578616352169,35173952142.434,-19608471820.434,18.1819452830189,-11.5479452830189,98939874.2075472,-19703098.2075472
1979,"BRA","Brazil",118342626,24.9443333333333,24.7405,25.1481666666667,2.25e+11,187.1551,0,6500000,0,25.2288349056604,-0.284501572327077,521522482591.453,-296522482591.453,210.8392,-23.6841,137590674.283019,-19248048.2830189
1979,"CAN","Canada",24277000,-5.00575,-5.24133333333333,-4.77016666666667,2.43e+11,441.6469,0,0,0,-4.42284905660377,-0.582900943396226,536023245573.283,-293023245573.283,434.324711320755,7.3221886792453,26407064.9245283,-2130064.9245283
1979,"CHN","China",969005000,7.07408333333333,6.90516666666667,7.243,1.78e+11,1487.1131,0,0,0,7.13916981132075,-0.0650864779874247,1126497969732.26,-948497969732.264,2772.71707735849,-1285.60397735849,1049505754.71698,-80500754.7169812
1979,"DEU","Germany",78126350,7.90166666666667,7.71675,8.08658333333333,8.78e+11,1117.8822,0,0,0,8.87193992248062,-0.970273255813951,1743093023255.81,-865093023255.814,971.35973255814,146.52246744186,80087562.5813953,-1961212.58139534
1979,"ESP","Spain",37191330,13.8316666666667,13.6123333333333,14.051,2.14e+11,202.7462,92,120,0,14.113213836478,-0.28154716981129,469677077826.283,-255677077826.283,212.399841509434,-9.65364150943398,38244689.8867925,-1053359.88679245
1979,"FRA","France",55130594,12.8364166666667,12.611,13.0618333333333,6.14e+11,530.3821,11,2,0,13.3241273584906,-0.487710691823871,1039297541619.96,-425297541619.962,413.222511320755,117.159588679245,56972193.1698113,-1841599.16981132
1979,"GBR","United Kingdom",56246951,8.05275,7.82583333333333,8.27966666666667,4.39e+11,644.5133,0,0,0,8.95600786163522,-0.90325786163522,1009819919109.38,-570819919109.377,581.313479245283,63.1998207547169,57367943.0566038,-1120992.05660377
1979,"IDN","Indonesia",144053518,26.06,25.8056666666667,26.3143333333333,51400186379,95.1462,1094,0,0,26.1597699275362,-0.0997699275362294,183075484530.87,-131675298151.87,199.246886956522,-104.100686956522,178093963.478261,-34040445.4782609
1979,"IND","India",680915804,24.5535833333333,24.3553333333333,24.7518333333333,1.51e+11,295.299,0,0,0,24.3524496855346,0.201133647798709,392229380574.585,-241229380574.585,646.297066037736,-350.998066037736,819442916.415094,-138527112.415094
1979,"ITA","Italy",56317749,12.8981666666667,12.71425,13.0820833333333,3.92e+11,385.2559,14,5024,0,13.2578726415094,-0.359705974842727,846797953943.906,-454797953943.906,368.582560377359,16.6733396226415,55873572.2641509,444176.73584906
1979,"JPN","Japan",115870000,12.8425833333333,12.6651666666667,13.02,1.06e+12,953.0729,121,0,0,12.4686210691824,0.373962264150908,2503051630109.62,-1443051630109.62,954.133667924528,-1.06076792452825,116985539.09434,-1115539.09433962
